commentId,text,video_title,label_llm,label_revisao,
Ugx0scfUvWuDN1e-6rh4AaABAg,"A SUA BOA MORAL
BOM DIÁLOGO 
BOM 
TEMPERAMENTO 

SEU ENTENDIMENTO 


NUNCA TE LEVARÁ PARA O CÉU 



O DIABO NÃO É CONTRA A BOA MORAL 

ELE É CONTRA JESUS CRISTO!

IGUAL VC!

O CÉU NÃO É PARA TDS

MUITO MENOS PARA VC

A FÉ NÃO É PARA TD A FÉ É DOM

DADO POR DEUS


NEM TD MUNDO TEM

VC NÃO TEM
NÃO QUER TER 

E NÃO TERÁ 

POIS DEUS TBM ESCOLHE OS SEUS E VC NÃO FOI ESCOLHIDO 


JESUS DISSE 


AQUELE QUE 
ME NEGAR

PUBLICAMENTE 

EU O NEGAREI DIANTE DO
PAI


E TBM ELE DISSE 

EU SOU O CAMINHO A VERDADE A VIDA 

NINGUÉM VAI
AO PAI SE NÃO POR MIM 


SE VC NEGA JESUS 

E JESUS É O CAMINHO 

OLHA VC TA 

LINDAMENTE 

CM SUA PASSAGEM 

SÓ DE IDA PARA O INFERNO 

VAI 

SEJA LIVRE 

VC É LIVRE 


AINDA BEM QUE VC É ATEU CONFESSO!


O BOM QUE 


JESUS TEM MAIS TEMPO PRA MIM


E NO CÉU SOBRA MAIS ESPAÇO ❤

BOM QUE SOBRA ❤


DEUS SÓ PRA MIM 

E PARA MEUS IRMÃOS QUE AMO
E QUE ESTARÃO LA
CMG


É SOBRE FÉ 
SOBRE 
TEMOR

SOBRE AMOR A DEUS


NÃO FANATISMO 

NÃO RELIGIOSIDADE 

NEM SOBRE

ESSE NOJO

ELOQUENTE VASTO
E MELÓDICO 

QUE SAI DESSA SUA BOCA

CHEIA DO SEU
EGO
INFLADO DE

VAZIO!



SEJA ATEU ❤

SEJA 

LEU A BÍBLIA 


MAS A BÍBLIA NÃO TE ESCOLHEU

ATEU! 


NEM DEUS ...",Por que sou ateu? Leandro Karnal reage a comentários sobre religião e ateísmo,NEGATIVO,OK,Eu odeio a humanidade
UgyKgtLbryMVV0MJl2h4AaABAg,💛,Desapego: por que soltar é tão difícil?,POSITIVO,OK,
UgyVbzjcGUzTqtsdrcV4AaABAg,💜.,Você tem tudo para estar bem... mas não está.,POSITIVO,OK,
UgzZ2-t0Hf85nO-ye-Z4AaABAg,Muito obrigado,Faça o seu teste da autoestima! Aula 01 | Oficina Autoestima Curativa,POSITIVO,OK,
UgzaGxVMVRvQh2UK7yN4AaABAg,"Quanta sabedoria e sinceridade quando fala do seu cão e gato q partiu e tia, e é desse jeito, concordo",Amor aos pets: a relação entre seres humanos e animais na História,POSITIVO,OK,
UgzlLjZ_MEzKGveb7FN4AaABAg,"Oii Eulora!!
Eu vim até aqui especialmente pra te agradecer!! 
Vc conseguiu colocar em ordem todas as palavras soltas q eu tinha na minha mente! 
40 anos de tentativas de me dizer!! 
Eu tinha um repertório imenso de palavras soltas!
Vc com seu desenvolvimento eloquente, seu estudo, seu esforço em se auto conhecer,  transformou o meu mundo! 
Vc me libertou e 
É a pessoa q mais já conseguiu me mostrar quem eu sou! 
Eu me sinto conseguindo falar através da sua voz! É uma identificação tão profunda q gerou em mim a maior expansão de consciência q  já consegui experimentar!!
N existe formas que eu possa te agradecer, q seja maior q desejar q seu poder de locução atinja o cosmos sem fim!! 
Que sua saúde seja aumentada a cada dia, pra q vc encontre energia de continuar a encontrar pessoas como eu! Q desejam aprender o que vc aprender sobre vc! 
Somos todos humanos!! Somos iguais! E suas falas são universais... e podem atravessar séculos e séculos q serão úteis!!! 
Grandes homens aprenderam a viver de forma a engrandecer a humanidade e gostavam de ensinar como vc  faz! Isso é  um ato profundo de amor pela nossa existência! 
Obrigado por estar em nosso caminho nessa trajetória incrível q é viver e pensar sobre estar vivo!",27 lições com 27 anos,POSITIVO,OK,
Ugy6dVNHXiJgt7oh0IB4AaABAg,"Brilhante! Profundidade e consistência sobre inteligência, esse tema instigante! Amei!
Obrigada!!!",O que é ser inteligente hoje? A NOVA INTELIGÊNCIA | Série Profissional do Futuro #2,POSITIVO,OK,
UgyZ31aUtNX6kh4XgqR4AaABAg,Saudades jout jout...,EXPRESSÃO MÁXIMA DO DESCONFORTO | PARTE 2,TANGENCIAL,OK,
UgyW7MpzJXkIlnXIAm54AaABAg,"A minha tontura é repentina dura segundos. Acontece quando estou tenso, stressado, ansioso, ou durmo mal. O bom que quando vamos envelhecendo é que a gente não precisa beber para ficar tonto.😂😂😂",3 Pistas para Descobrir a Causa da Sua TONTURA,TANGENCIAL,OK,Engraçado
UgxrIC26dP0fAczAOHB4AaABAg,💙,5 sinais de que você é imaturo emocionalmente e não sabe,POSITIVO,OK,
UgySy66Qfi6dS1xcVfp4AaABAg,"Predadores estão em todos os lugares, eles entram como dramaturgos, teatro para adolescentes, professores de educação física, esportes, homens da agência de modelos, fotos, as mães precisam estar atentas a esses perfis!😢😢😮😮 Um dia as crianças crescem e adolescentes, e percebem que passaram por algum tipo de abusos, tem que denunciar sempre!!!!!",Caso Epstein: Como o Sistema Falhou por 14 Anos? | ANA BEATRIZ,TANGENCIAL,OK,
Ugx2utqN1OhCZynV0Gt4AaABAg,Estou aqui desde aquela época! Torcia muito por vc ❤️,BBB | Respondendo sobre a minha experiência no Big Brother Brasil,POSITIVO,OK,
UgyTaLEstE0_kV1ZLN94AaABAg,"10:12 Você não perguntou se a arte é  política. Você afirmou. Parece que estava escrevendo no zap zap. Kk. Faltou a interrogação. (?)

Um grande deslize pra alguém que é  um escritor.",Leandro Karnal desafia o ChatGPT,NEGATIVO,OK,
Ugy8h0VWtC6J7xLrE0h4AaABAg,"""Não nascer talvez seja a maior dádiva de todas."" (Sófocles). Amo tanto meus filhos que não cheguei a tê-los.",CASAR PARA QUÊ? | MARIA HOMEM,TANGENCIAL,OK,
UgzSQsnJCne2wYgL0e14AaABAg,"Chocada! Esse vídeo é de 2023, estou em out/2025 e eu imagino que os dados estejam muito piores. Vejo muitas pessoas que se dizem profissional de RH simplesmente abraçar o Burnout como uma muleta pra não colocar em prática a saúde do coletivo; preferem ficar reclamando do que se engajar em atender aos apelos dos colegas. Além de ignorar os desabafos verbalizados, ignoram os sintomas não verbais que vejo com frequência: pés se arrastando, ombros caídos para frente, exaustão aparente e muitas olheiras! Ninguém dorme bem, a grande maioria sonha com trabalho e acorda cansado e sem paciência. Pequenos desentendimentos que poderiam ser evitados com leveza e bom humor, são ásperos e com tom de diminuição, como se o colega fosse um oponente. Estou fazendo terapia e tomando medicação, indico sempre este caminho aos meus colegas, mas me sinto impotente em ajudar a melhorar o ambiente do escritório 😢","SAÚDE MENTAL NO TRABALHO | Série ""Profissional do Futuro”",TANGENCIAL,OK,
UgyWjHIYp-EKTLiMiBp4AaABAg,"Tava ( ainda tô ) em crise de carentena, voltando a ter contato físico com as pessoas, sentindo faltas dos amigos que tive e até de pessoas q eu poderia conhecer?? Kkkkkk tbm importante dizer q as pessoas ( e eu tbm) mudaram muito nesses 2 anos, e sinto q agr tenho q conhecer meus amgs de nv, pois estive longe demais pra acompanhar as mudanças..",como fazer amigos depois do isolamento (e paranóias de ser chata),TANGENCIAL,OK,
Ugy4Zoran8qUh1okz-Z4AaABAg,"O que está  acontecendo com seus olho? Você  está  bem, doutora?",Adolescentes Violentos: Um Sinal de Alerta Urgente! | ANA BEATRIZ,NEGATIVO,NOK,Tangencial
UgyR7e6Q45TkNgM7Wr54AaABAg,"Resistência + Dor = Sofrimento, evitar os sentimentos não irá anulalos",27 lições com 27 anos,TANGENCIAL,OK,
UgyFtN2tQyw0Unw-1y14AaABAg,"eu sinto tanta tristeza, desde a infância, eu sempre pensei ,Pôr Que minha mãe não me abortou ,seria um presente pra mim , o fato de não vir a esse mundo seria maravilhoso. porquê até o momento não consigo ver graça na vida ,nem alegria . É um peso ,é uma dor ,é horrível.",Rossandro Klinjey - Como parar de sentir tristeza?,TANGENCIAL,OK,
Ugxl8n89PxCaOytBip94AaABAg,"Não há nada melhor roteirizado do que essa série. Não dá pra maratonar, cada episódio exige tempo de digestão. Brilhante!","Karnal Recomenda: ""This Is Us"" - 6ª temporada | Leandro Karnal",POSITIVO,OK,
Ugy9IBSq-NXOPZI0beN4AaABAg,"Tenho 13 anos, desde que lembro-me como gente gosto de carros ,hoje
não tenho grandes problemas atualmente, porém tbm pela minha idade, tem coisas que me abalam seriamente, e as vezes carros, jogos disso e etc, é a única cura, quando vou em eventos de carro com meu pai, eu me sinto em casa, mais do que na minha própria casa, o mais difícil é achar alguém pra falar disso (Amigo), mas estar nesses lugares, é uma sensação diferente, só quem gosta sabe, nasce junto com a pessoa, não sei explicar, sei lá, eu me sinto confortável e acolhidp, Eu só queria compartilhar este sentimento com
alguém, que sente o mesmo, e se não, eu adoraria ouvir que coisa faz te sentir desse mesmo jeito",Assista quando estiver deprimido,TANGENCIAL,OK,
UgyhcPBqCSGFVEv0lQV4AaABAg,"Perdoar é uma escolha. É fácil? Não, não é. Mas se desejamos viver mais leves, mais alegres... é o único caminho.",Quem te machucou não merece sua energia #saudemental #reflexão #mudança #autocuidado #tempodecrescer,POSITIVO,OK,Isso é tangencial?
Ugzf68fUZeMFSVsPFqJ4AaABAg,"Não caiam nessa conversa de ingerir psicotrópico inadvertidamente, devem ser usados em último caso e pelo menor período de tempo possível,  eles causam danos irreversíveis no cérebro no uso a longo termo. Hj se está medicando tristeza, sentimento inerente à vida, e os resultados disso são catastróficos.

https://youtu.be/wNJEjojH7sE?si=8z2W25WQkrAsJjQM",RECUPERE O PRAZER DE VIVER: A cura para o Esgotamento Mental - ANEDONIA,NEGATIVO,OK,
Ugy2WHKNBjYzUkmYaM94AaABAg,esse vídeo aqueceu meu coração 💛,ENCERRAMENTO MASSA,POSITIVO,OK,
UgwEiu9v68WjRmYUmet4AaABAg,Esse médico tem cara de louco,Como superar a exaustão e ansiedade da Geração 40+ SEM Desespero,NEGATIVO,OK,
UgxAEW-SWVynYvDwwpt4AaABAg,💙,5 sinais de que você é imaturo emocionalmente e não sabe,POSITIVO,OK,
UgwsYkChJeoAhLBA2kV4AaABAg,"É muita gentileza sua falar sobre isso. Ainda não tive filhos, mas adoro saber sobre esses assuntos,  para não ter medo quando for minha vez. Muito obrigada por ser essa amiga que compartilha informações.  💖",O RETORNO DA PEPEKA DEPOIS DO PARTO NORMAL VAGINAL | Juliana Goes,POSITIVO,OK,
UgxeSnz-6xA17RSu5Tt4AaABAg,"para qualquer um que entenda do assunto, é um vídeo extremamente raso. Dava pra falar tudo isso em dois minutos sem essas animações toscas",Pra você que pensa e sente demais | A filosofia da ansiedade,NEGATIVO,OK,
UgyLO7kveF7oXUv8zFJ4AaABAg,"Permanecer estudando, buscando novos conhecimentos, se adaptando a velocidade que o mundo e a vida moderna nos impõe perde sentido, sobretudo na visão de um ateu, com a concretude da morte, que, como um ladrão, pode sumir com todo capital intelectual e sabedoria adquiridos na vida num estalar de dedos. E só uma reflexão.",O que é ser inteligente hoje? A NOVA INTELIGÊNCIA | Série Profissional do Futuro #2,TANGENCIAL,OK,
UgzxV8As2zVxvv8KT054AaABAg,"A passividade de vcs usando termos em inglês é ridículo. Apropriem-se do conteúdo, assumam os significados como regional e tvz eu preste a devida atenção ao conteúdo",O PERIGO REAL sobre o novo TDAH que ninguém te contou,NEGATIVO,OK,
UgzhrtiavGEgbZADHTt4AaABAg,Eu me vi nessas 3 mulheres.,"1ª Live da série especial ""Quando eu cuido de mim"" com Rossandro Klinjey",TANGENCIAL,OK,Positivo?
Ugz1_OkwcWiy4xIGf4J4AaABAg,Saudades❤,ENCERRAMENTO MASSA,POSITIVO,OK,
Ugye8GyjREJZqz49C9J4AaABAg,"Com 15 16 tentei livros, com 17 tentei aeronáutica, com 18 tentei escultura, com 19 tentei  animação, com 20 tentei abrir um cafe, com 21 um estúdio de roteiro, e agora com 22 voltei para livros, e sim, ainda não desisti dos outros, mesmo que tentasse",Como a vida moderna destrói seu foco - e o que fazer | Geração TDAH,TANGENCIAL,OK,
UgzffRJEllyhPFJ0nCB4AaABAg,Nao consegui prestar atenção por causa da música de fundo 😔,Aula 2: O Jeito Certo de lidar com o TDAH - Dra. Ana Beatriz Barbosa,NEGATIVO,OK,
UgyUIhk5USKCf-RZ4H14AaABAg,Gratidão pelas essas histórias de vida ❤,"1ª Live da série especial ""Quando eu cuido de mim"" com Rossandro Klinjey",POSITIVO,OK,
UgwZ7UK3Impv25lf86p4AaABAg,"❤amo os animais são anjos e nosso melhores amigos.sao gratos
Gratidão 
Parabéns por essa palestra ❤️❤️🌟🙏❤️",Amor aos pets: a relação entre seres humanos e animais na História,POSITIVO,OK,
UgxL3xHPS2WKLYFvdsJ4AaABAg,Religião tbm é um ambiente horrível pra mulheres e a porcentagem delas l dentro é maior mesmo com tanta informação e conhecimento exame mental,Feminicídio no Brasil: por que homens odeiam mulheres? | Maria Homem,TANGENCIAL,OK,
UgzAMfLZ5_75GlEWFip4AaABAg,💛,Desapego: por que soltar é tão difícil?,POSITIVO,OK,
Ugxza5nnh4kdAcu7jGJ4AaABAg,"Muito complicado se dizer ateu sem fazer  muita questão de definir o verbo ""acreditar"" o substantivo ""Deus"", tarefa que por si só já é extremamente complexa e rende alguns livros. O problema dessa questão sempre termina no fato de que as pessoas tratam essas  palavras como se suas definições fossem um consenso pré estabelecido e que todo mundo implicitamente concorda com elas. Ainda falta pro Karnal uma certa base de psicologia e filosofia pra falar sobre desse assunto, coisa que só a ""História"" não é suficiente.",Por que sou ateu? Leandro Karnal reage a comentários sobre religião e ateísmo,NEGATIVO,OK,
UgwCx3jIm7bXv7ARHGd4AaABAg,"Obrigado Ludoviajante!! Depois de terminar todos os videos que deixei para assistir depois, vou continuar animado esperando o seu próximo. Percebo que tua relação com Deus é conturbada, por assim dizer. A minha também é, em partes por culpa da religião. Cristo é incrível, e o Espírito Santo vai te mostrar a hora certa de escrever, gravar, editar. Deus vai colocar outras Ivetes na tua vida, e tu vai poder estender ainda mais a tua ajuda para as pessoas",Como a vida moderna destrói seu foco - e o que fazer | Geração TDAH,POSITIVO,OK,
UgyhMYGNQAV8R3KjgV14AaABAg,"Jout, hoje lembrei de ti. Que saudade! Como te dizer o quão você ainda é necessária? Que precisamos tanto ainda de você? O quanto você faz imensa falta? Ow Jout Jout…. 💔",AGRADECIMENTOS FINAIS,POSITIVO,OK,
Ugy2G0g9qdYt44Jup5t4AaABAg,"Foi, um prazer!!! Bom dia e obrigado!!!",Estoicismo: a Filosofia da felicidade e do desapego | Leandro Karnal,POSITIVO,OK,
Ugy-YuQ4wL5JddLYwGl4AaABAg,"O brasileiro quando é bom,  é bom demais... Que maravilha escutar poder duas mulheres pensantes e almas radiantes 😀🙏🏻","SIMONE TEBET, MARIA HOMEM | ELEIÇÕES: RETA FINAL (LIVE)",POSITIVO,OK,
UgzfwnsZet7gFxrShGl4AaABAg,💛,Como resgataria meu amor-próprio,POSITIVO,OK,
Ugy0yP-tqS8XgXytY8B4AaABAg,🩵🩵🩵🩵,5 sinais de que você é imaturo emocionalmente e não sabe,POSITIVO,OK,
UgyYNIMLMyDpRSn5XDB4AaABAg,"Não existe justiça, pelo menos não a humana. Só julga o que lhe convém 🫤",Caso Epstein: Como o Sistema Falhou por 14 Anos? | ANA BEATRIZ,TANGENCIAL,OK,
UgxTx-pX-KkfX-fZa254AaABAg,"Ah, e episiotomia não é nunca recomendada pela literatura médica mais atualizada, baseada em evidências científicas ☺️",O RETORNO DA PEPEKA DEPOIS DO PARTO NORMAL VAGINAL | Juliana Goes,TANGENCIAL,OK,
UgzMR5xTOpmkvxXEGXJ4AaABAg,Que saudade 🥺,GIRLS EDUCATION: ELAS QUE LUTAM,TANGENCIAL,OK,
Ugxt57Px_gU2lhNE2F54AaABAg,"Vídeo inteiro lindo, mas esse final da Ju agradecendo ❤️❤️❤️❤️😭😭😭 Você merece demais linda, sua família é exemplo!!!!!",TOUR PELO APÊ VAZIO | Diário da Reforma por Juliana Goes,POSITIVO,OK,
Ugzpz5pPzNnHEymKGJp4AaABAg,"O meu trabalho é simplesmente maravilhoso.  Ganho pouco, mas é o suficiente pra me deixar tranquilo,  feliz, realizado.  ❤️","SAÚDE MENTAL NO TRABALHO | Série ""Profissional do Futuro”",TANGENCIAL,OK,
Ugxh9g76JEvmhqcE7kF4AaABAg,"Um cisco no olho e um tapa na cara...
Como pode ser tão lindo...
Tão perfeito","Karnal Recomenda: ""This Is Us"" - 6ª temporada | Leandro Karnal",TANGENCIAL,OK,
Ugz1JTTQJ2ZpjmVMhxN4AaABAg,"Demorei muitos anos para entender que eu levo muito a sério  compromissos, e as outras pessoas não.  Eu penei muito até aceitar que o meu nível de responsabilidade afetiva e lealdade é muito raro. Cuidei  e investi demais  e sempre, sempre me arrependi....Não  dá certo pra mim. Casar não quero mais por nada.....",CASAR PARA QUÊ? | MARIA HOMEM,TANGENCIAL,OK,
UgxbDRHGD_wYCdiwwu14AaABAg,Ruim do psiquiatra é isso vai te atolar de remédios pra vc não ser mais você e sim outra coisa que quando tira o remédio volta a ser a mesma coisa de antes ou pior.,RECUPERE O PRAZER DE VIVER: A cura para o Esgotamento Mental - ANEDONIA,TANGENCIAL,OK,
Ugw31LPdHRVpILbF56J4AaABAg,💛💛💛,Como resgataria meu amor-próprio,POSITIVO,OK,
Ugx0MqSfJM7suqTvYjN4AaABAg,💜,Você tem tudo para estar bem... mas não está.,POSITIVO,OK,
UgyfAezWWYr4q_pvUhh4AaABAg,È un jogo de poder mais podre do mundo 😢😢,Caso Epstein: Como o Sistema Falhou por 14 Anos? | ANA BEATRIZ,TANGENCIAL,OK,
Ugz65tq5Dd_Mnuhyg1x4AaABAg,Boa analogia.,Quem te machucou não merece sua energia #saudemental #reflexão #mudança #autocuidado #tempodecrescer,POSITIVO,OK,
Ugw4IUHDMP1FnWxTTbZ4AaABAg,"43 anos ... me sinto exatamente assim , os dias passas , escorrem entre meus dedos sem nem eu ao menos perceber ... muito triste... e vejo muito isso com meu amigos da minha idade neste pos pandemia onde nosso poder de compra foi aniquilado... hoje trabalho pra ter o basico do basico .... sinceramente sendo bem claro e objetivo me arrependo muito de nao ter ido embora deste pais quando tive a oportunidade.",Como superar a exaustão e ansiedade da Geração 40+ SEM Desespero,TANGENCIAL,OK,
UgxgY1KLqlqH2S05BIN4AaABAg,muito bom o vídeo,"SAÚDE MENTAL NO TRABALHO | Série ""Profissional do Futuro”",POSITIVO,OK,
Ugwrir5s3IBJX6IczHl4AaABAg,"""Eu ando descalça e desarmada e descobri que sou muito corajosa ""👏👏👏👏👏",GIRLS EDUCATION: ELAS QUE LUTAM,POSITIVO,OK,
UgxeJLWHTN6wA0p_fjd4AaABAg,3:08 Eu moro em Salvador e é rir pra não chorar kkkkkkkk😅,Pra você que pensa e sente demais | A filosofia da ansiedade,TANGENCIAL,OK,
UgzeAHbYuNRwNl1H_V54AaABAg,"Dói… dói muito, mas passa",Desapego: por que soltar é tão difícil?,TANGENCIAL,OK,
UgyvyU_NWw7fyLT1c0N4AaABAg,"Igualmente ao Samuel Klein, dono das Casas Bahia.",O Caso Epstein: Quando o Poder Compra a Justiça | ANA BEATRIZ,TANGENCIAL,OK,MUITO engraçado
UgxYWk0X-uLufSfdXJh4AaABAg,"Convivo com pessoas que sugam minhas forças, é difícil, nos adoecem ☹️",Rossandro Klinjey - Como conviver com pessoas abusivas e tóxicas,TANGENCIAL,OK,
UgwFIgHUFzVnf7NQzAJ4AaABAg,Tanto tempo e vc ainda não voltou... e eu estou aqui ainda ESPERANDO! até já revi os meus vídeos favoritos.... já deu o tempo já,GIRLS EDUCATION: ELAS QUE LUTAM,TANGENCIAL,OK,
UgwvFPyTY6L00MrtrLV4AaABAg,"Nossa jout jout,quanta saudade,🥺
Vc me fez tanta falta nesse 2020 sabe?
Purperio, perdi o emprego e minha mãe foi morar no céu ☹️
Menina por favor volta🥺",EXPRESSÃO MÁXIMA DO DESCONFORTO | PARTE 2,TANGENCIAL,OK,
UgwWjRZ0W3aI1lHKNU14AaABAg,💜,Você tem tudo para estar bem... mas não está.,POSITIVO,OK,
UgyRIN5MQe4eDK1goFZ4AaABAg,Chata,Feminicídio no Brasil: por que homens odeiam mulheres? | Maria Homem,NEGATIVO,OK,Eu odeio a humanidade
Ugw4jR2ngXr7YmVXWt14AaABAg,"Ótimo vídeo Ju! Na próxima, lê as perguntas que recebeu? Gosto de ouvir seus vídeos enquanto faço outras coisas. Beijosss <3",BBB | Respondendo sobre a minha experiência no Big Brother Brasil,POSITIVO,OK,
Ugw3fzGCoeMZUuPet1h4AaABAg,"Acho muito importante essa recente possibilidade da gente se perguntar o que deseja, sentir o nosso próprio desejo. Isso, principalmente pra nós mulheres, e no meu caso ainda tem o recorte de ser uma mulher preta, nunca foi levado em consideração. Então sinto que quando decidimos por estar sozinhas em busca dessa resposta sobre o nosso desejo, ainda existe uma cobrança muito pesada e uma acusação de sermos egoístas, irresponsáveis e duvidosas. Pela primeira vez na minha vida, sozinha, me sinto com as rédeas da minha própria vida nas mãos. Tem conflito? Tem! Mas me sinto alinhada com meu desejo.",CASAR PARA QUÊ? | MARIA HOMEM,TANGENCIAL,OK,
UgzVQDvUdTmjxHLF0CV4AaABAg,❤️,você não é seu desempenho.,POSITIVO,OK,
UgxslhOpQkPsihlFRVF4AaABAg,"Mais uma invenção para incapacitar pessoas da geração perdida, que é tudo o que querem ouvir, e para vender remédios. Jovens adultos entupidos de medicações, muletas imaginárias, para os dissabores da vida! Triste medicina praticada nestes dias!",O PERIGO REAL sobre o novo TDAH que ninguém te contou,NEGATIVO,OK,
UgwDt4YcaMhCf1aPV6B4AaABAg,Fingir demência para ter paz interior.🕊️,Continue fingindo que nada mudou  #saudemental #reflexão #mudança #autocuidado #tempodecrescer,TANGENCIAL,OK,
UgyN44WNGh1pzaffK1N4AaABAg,"Gosto muito e respeito o Professor Karnal. Seu viés político é contrário ao meu e tudo bem! Porém, ver a sua satisfação em frisar que Espinosa faria a vacina, dá um certo mal estar. Fica evidente a alfinetada no governo anterior. Achei desnecessário.
José Rodrigues falou muitas outras coisas que contradizem o atual método de ""controle"" que vivemos hoje no Brasil por conta do atual governo, mas isso, o professor procurou não trazer em destaque.
Excelente conteúdo, apenas o final que desequilibrou um pouco.","Espinosa, o principal filósofo português? | Leandro Karnal e José Rodrigues dos Santos",NEGATIVO,OK,"Esse é difícil de categorizar, pode ser interessante!"
UgxfIjPNtGPnLNh47HV4AaABAg,Senti um ranço ai,Leandro Karnal desafia o ChatGPT,NEGATIVO,OK,
Ugye_yI-akfglg4xpDJ4AaABAg,"Minha bebê também não dorme bem, tem 9 meses, nunca dormiu 5 horas seguidas. Hoje acorda de hora em hora, fiz consultoria do sono, mas aqui não resolveu nada. Essa noite perdeu o sono e foram 4 horas acordada da meia noite as 4 da manhã na luta, além do despertar ainda lido com a perda de sono que normalmente acontece. Mas não é fácil, um dia de cada vez e esperar que essa fase passe, só com muita fé pra vencer.",MEU FILHO NÃO DORME | SONO DO BEBÊ por Juliana Goes,TANGENCIAL,OK,
UgybO4EDYW3QlvY0snJ4AaABAg,"""A empresa tem que ter um propósito"", Elas tem Leandro, ganhar dinheiro, tudo mais é mentira e conversinha, conto de fadas, papai noel. Esse Burnout é o reflexo do nosso sistema de produção. Dar volta no problema é só o que é esse vídeo, conto da carochinha, papo torto.","SAÚDE MENTAL NO TRABALHO | Série ""Profissional do Futuro”",NEGATIVO,OK,
Ugzh1_neDTlvAHPCIAV4AaABAg,"Meu Deus, vc descreveu em tudo a pessoa que eu convivo a 15 anos.",O que fazer quando o narcisista convive com você? #98,TANGENCIAL,OK,
UgyZ4vub0zYsnduLO594AaABAg,"Ca estou eu, já é novembro de 2021 , eu sinto muita falta dos seus vídeos, da sua forma de me despertar pra vários assuntos, você é luz Ju, vc faz falta .",GIRLS EDUCATION: ELAS QUE LUTAM,POSITIVO,OK,"Ou tangencial? Os rótulos parecem meio
arbitrários nesse tipo de comentário"
UgztsF8_XjJGEjjLJzh4AaABAg,"Juuuuuu!!!! Por favor, por favorzinho, conte mais sobre o período em que você começou a patinar! Acho a patinação artística a coisa mais linda. \o/",BBB | Respondendo sobre a minha experiência no Big Brother Brasil,POSITIVO,OK,"Ou tangencial? Os rótulos parecem meio
arbitrários nesse tipo de comentário"
Ugw8M2hVTeFzgqGxeEx4AaABAg,"""NOVO TDAH"" hahahahaha vcs inventam cada coisa",O PERIGO REAL sobre o novo TDAH que ninguém te contou,NEGATIVO,OK,
UgxyoDj9273KONzN11J4AaABAg,"A otoesclerose alem da perda auditiva, pode ter sintomas de perda de equilibrio, ouvido cheio e zumbido?",3 Pistas para Descobrir a Causa da Sua TONTURA,TANGENCIAL,OK,
UgzhdA4sJpRzkUpdO1x4AaABAg,"Curioso como esse suposto pecado da homossexualidade sempre pesa muito mais do que qualquer um que todos nós cometemos todos os dias, na visão desses religiosos fundamentalistas.",SER HOMOSSEXUAL É PECADO? | MARIA HOMEM,TANGENCIAL,OK,
UgzjxNnlJdq4mWEOFm54AaABAg,Caramba que vídeo que coisa linda. Amei 😍,GIRLS EDUCATION: ELAS QUE LUTAM,POSITIVO,OK,
UgyaA6zvhq4F-lxVzYJ4AaABAg,"O vídeo chegou aqui há poucas horas e já tem uma tuia de homens que não entenderam nada do que ela falou, simplesmente se sentiram ofendidos, e já partiram para os ataques, tudo apenas para provar os pontos que ela apontou na sua fala. 

Melhorem! Isso não foi um ataque pessoal nem foi uma crucificação do masculino. É um resumo de uma análise séria e com fundamentos sobre o tema. Coisa de quem se dedica a algo há anos. 

Se discorda, conteste o discurso com argumentos à altura, não com ataques pessoais ou a mulheres. Ao fazerem isso, como já fizeram alguns, estão simplesmente provando e reforçando o que ela corretamente argumenta. 

E antes que me ataquem de maneira igual, achando que sou mulher: sou homem. Filho, neto, bisneto e pai de mulheres.",Feminicídio no Brasil: por que homens odeiam mulheres? | Maria Homem,POSITIVO,OK,
UgxxrjHOKv9QOFkIHoN4AaABAg,Minha série preferida.,"Karnal Recomenda: ""This Is Us"" - 6ª temporada | Leandro Karnal",POSITIVO,OK,
UgzgsO44Sh71mcaFzth4AaABAg,"Apenas “foi suficiente"" 💛",Desapego: por que soltar é tão difícil?,POSITIVO,OK,
Ugx8YAqzsBzolj-1HKB4AaABAg,💙,5 sinais de que você é imaturo emocionalmente e não sabe,POSITIVO,OK,
UgzuS72aD4w-zZigHR94AaABAg,esse vídeo deveria ter mais de 6 horas,GIRLS EDUCATION: ELAS QUE LUTAM,POSITIVO,OK,
Ugz12s6QykzVT7VjWtp4AaABAg,💜,Você tem tudo para estar bem... mas não está.,POSITIVO,OK,
UgyLxY9X9YaVRAdQYAp4AaABAg,Meu Deus mulherrrrr vc volta no insta e ñ posta nada aqui?!? Amanhã tenho terapia e quero contar para minha terapeuta uma notícia boa e sua volta seria a única coisa boa q eu teria para contar. Beijão pra vc e sua família que deve ser “supimpa” (vocabulário entregando a idade q tenho kkkkk).,AGRADECIMENTOS FINAIS,TANGENCIAL,OK,Talvez seja positivo
